,timestamp,visitorid,event,itemid,transactionid
1485304,1430767055471,8314,transaction,176419,17648.0
1485376,1430765930408,78878,transaction,88831,11826.0
1485382,1430765963777,1380845,transaction,367900,14248.0
1485384,1430766364219,54535,transaction,51346,7193.0
1485385,1430766364219,54535,transaction,157480,7193.0
1485510,1430787729728,146419,transaction,2657,6416.0
1485663,1430789456699,163561,transaction,318333,10849.0
1485685,1430786154004,971301,transaction,219319,267.0
1485720,1430790311634,686896,transaction,89379,6612.0
1486025,1430802509135,153711,transaction,187138,8477.0
1486111,1430771527929,1140215,transaction,181948,1341.0
1486331,1430774223060,995227,transaction,191222,8703.0
1486346,1430772862163,1043555,transaction,411858,1893.0
1486409,1430783558813,235560,transaction,148426,17434.0
1486486,1430783763199,1062987,transaction,254432,16624.0
1486602,1430781213489,872183,transaction,85510,6128.0
1486824,1430749994023,71927,transaction,84160,3726.0
1487215,1430777349894,636569,transaction,397638,11364.0
1487327,1430775941638,92098,transaction,314201,10640.0
1487478,1430765642915,1031046,transaction,388974,17244.0
1487489,1430765828330,868541,transaction,268955,13805.0
1487596,1430765640456,1085761,transaction,336131,1360.0
1487676,1430765963699,1380845,transaction,153666,14248.0
1487844,1430764390824,989748,transaction,463493,2024.0
1487857,1430762183317,681196,transaction,122734,2728.0
1487910,1430760499542,971479,transaction,26745,263.0
1487997,1430763768528,148264,transaction,19278,9091.0
1488692,1430802509166,153711,transaction,461651,8477.0
1488709,1430802233832,1104495,transaction,145219,12079.0
1488768,1430801223484,598472,transaction,70575,6815.0
1488858,1430803351305,959082,transaction,344779,1639.0
1489022,1430786846943,377483,transaction,272813,10305.0
1489366,1430755264426,868541,transaction,382674,14125.0
1489490,1430773529177,1079533,transaction,294267,16901.0
1489499,1430772327457,138131,transaction,398887,8363.0
1489500,1430772862163,1043555,transaction,339032,1893.0
1489504,1430772862101,1043555,transaction,240535,1893.0
1489669,1430773996344,1247721,transaction,9308,16766.0
1489675,1430773400263,741178,transaction,461686,17670.0
1489720,1430772012189,753277,transaction,82278,15659.0
1489770,1430771761339,163561,transaction,175662,3659.0
1489833,1430781336179,125651,transaction,169571,4119.0
1489901,1430783406606,1078486,transaction,296048,10095.0
1489962,1430782113574,434900,transaction,320130,635.0
1490146,1430793407024,163561,transaction,156522,7024.0
1490258,1430791738636,826073,transaction,186352,8985.0
1490334,1430790947692,163561,transaction,321005,5033.0
1490786,1430752628611,710338,transaction,96127,8564.0
1490810,1430767487541,1094089,transaction,223173,9828.0
1491183,1430764877501,868541,transaction,423217,8545.0
1491267,1430763552283,6029,transaction,294267,11625.0
1491289,1430761687717,681196,transaction,122734,9964.0
1491372,1430763889308,649387,transaction,174341,528.0
1491496,1430777668920,864513,transaction,431216,3392.0
1491572,1430779751330,1271388,transaction,17478,9544.0
1491646,1430779085074,138131,transaction,362059,12694.0
1491683,1430777635692,331815,transaction,284654,7382.0
1491746,1430778088538,1338885,transaction,120778,17177.0
1491891,1430799360599,598107,transaction,455938,804.0
1492246,1430802625102,855092,transaction,109589,14032.0
1492251,1430802791355,948335,transaction,111057,5960.0
1492606,1430759295258,34951,transaction,12217,7862.0
1492641,1430758555820,147096,transaction,277767,2465.0
1492675,1430758391183,868541,transaction,136523,4509.0
1492730,1430759928806,1181206,transaction,352959,15803.0
1492811,1430757264893,710338,transaction,450950,12266.0
1492855,1430759429763,868541,transaction,316255,5934.0
1492937,1430771331261,47029,transaction,415660,13733.0
1493143,1430772790916,1325569,transaction,426961,10546.0
1493194,1430783420930,321756,transaction,272813,4774.0
1493266,1430782493569,284451,transaction,234087,10439.0
1493386,1430780969955,710338,transaction,365015,2621.0
1493419,1430785661685,1106356,transaction,316472,17309.0
1493458,1430779085089,138131,transaction,85832,12694.0
1493500,1430779742524,1334545,transaction,325706,8316.0
1493563,1430777669404,864513,transaction,131385,3392.0
1493596,1430779088987,1251116,transaction,247948,14977.0
1493627,1430778829646,1045205,transaction,397020,10763.0
1493643,1430777901992,902934,transaction,152158,17451.0
1493801,1430766055882,79201,transaction,304669,12334.0
1494001,1430766364266,54535,transaction,116481,7193.0
1494017,1430769791489,988274,transaction,93645,11322.0
1494019,1430770261903,145611,transaction,369924,7610.0
1494102,1430722547708,696774,transaction,294267,4498.0
1494199,1430729857261,646169,transaction,200505,5095.0
1494263,1430724397360,1176550,transaction,120373,17151.0
1494543,1430792983400,1220875,transaction,322839,13149.0
1494702,1430764214818,249286,transaction,281103,8118.0
1494809,1430762436103,647026,transaction,384647,8248.0
1494991,1430754102526,705174,transaction,162745,11371.0
1494994,1430754431345,505988,transaction,84160,12716.0
1495151,1430749421490,1085571,transaction,157585,17618.0
1495440,1430799306902,1206408,transaction,338960,13262.0
1495450,1430798904520,886313,transaction,83015,1628.0
1495548,1430801660405,41386,transaction,340921,9675.0
1495646,1430803912003,1107953,transaction,302948,14004.0
1495773,1430790473312,70678,transaction,451238,12484.0
1495931,1430790353946,1140665,transaction,266024,10177.0
1496107,1430759928743,1181206,transaction,253797,15803.0
1496277,1430755198661,138131,transaction,61716,10917.0
1496285,1430757593074,556819,transaction,78163,4173.0
1496373,1430775463240,557693,transaction,398579,16539.0
1496447,1430772262020,1390335,transaction,422425,12964.0
1496712,1430782229090,163561,transaction,354484,808.0
1496787,1430783763119,1062987,transaction,326614,16624.0
1496966,1430780902881,163561,transaction,440677,1316.0
1497269,1430802791355,948335,transaction,421884,5960.0
1497270,1430802791323,948335,transaction,399053,5960.0
1497306,1430799996957,1172151,transaction,294267,15514.0
1497352,1430803213798,156957,transaction,431447,3664.0
1497458,1430804180478,573587,transaction,171335,557.0
1497557,1430777764027,855251,transaction,251396,13745.0
1497758,1430777684901,868541,transaction,422583,532.0
1497762,1430779982360,138131,transaction,318333,3564.0
1497829,1430776750509,1349607,transaction,462376,1467.0
1497850,1430767450186,138131,transaction,172894,10180.0
1497867,1430768273110,625383,transaction,310622,14187.0
1497895,1430766363873,54535,transaction,34278,7193.0
1498002,1430766220297,1090548,transaction,186352,8009.0
1498024,1430767656657,951702,transaction,234198,9716.0
1498239,1430762081987,34951,transaction,12217,17148.0
1498617,1430750731215,1269642,transaction,245168,1420.0
1499037,1430721167315,849941,transaction,104432,848.0
1499154,1430720419773,433031,transaction,179436,15023.0
1499203,1430722717032,1262351,transaction,7943,6171.0
1499275,1430789761579,440486,transaction,282651,1622.0
1499285,1430788943564,138131,transaction,229094,2732.0
1499487,1430788531565,125769,transaction,441966,3154.0
1499500,1430788697301,1037270,transaction,452035,17444.0
1499567,1430757249324,696393,transaction,445351,6721.0
1499711,1430759222872,574661,transaction,249130,6667.0
1499756,1430759429747,868541,transaction,442725,5934.0
1499840,1430789436840,1314233,transaction,373298,12049.0
1499852,1430790026589,1011757,transaction,129895,6899.0
1499902,1430789489053,146522,transaction,73602,8073.0
1499934,1430786579801,253756,transaction,257120,9627.0
1499989,1430789036578,403374,transaction,7943,13644.0
1500071,1430787872347,1005223,transaction,304081,17318.0
1500230,1430784929176,163561,transaction,294267,1546.0
1500301,1430783406607,1078486,transaction,446934,10095.0
1500305,1430781943876,1140878,transaction,172004,6462.0
1500341,1430763889292,649387,transaction,120778,528.0
1500403,1430763794574,710338,transaction,316753,6448.0
1500405,1430761442491,1219089,transaction,448453,10396.0
1500501,1430763971539,138131,transaction,448453,9872.0
1500598,1430764311935,93887,transaction,444899,6983.0
1500644,1430762436150,647026,transaction,417631,8248.0
1500823,1430773456171,141701,transaction,334094,15495.0
1500897,1430774421356,163561,transaction,361777,11110.0
1500994,1430770263488,1269591,transaction,393689,6229.0
1501124,1430768136657,716938,transaction,220513,8092.0
1501145,1430766209124,710338,transaction,232917,3961.0
1501666,1430721689480,1130635,transaction,44646,7916.0
1501740,1430719543444,736846,transaction,255741,4415.0
1501829,1430754125617,231565,transaction,316140,10084.0
1502053,1430798779949,1126674,transaction,41649,3996.0
1502068,1430798098083,391446,transaction,114213,13652.0
1502185,1430799166274,759356,transaction,284048,8682.0
1502260,1430796967564,468853,transaction,380493,10107.0
1502297,1430795775376,1290558,transaction,168491,2899.0
1502302,1430795751528,362141,transaction,311200,7706.0
1502344,1430801509752,237278,transaction,41898,11969.0
1502488,1430803213783,156957,transaction,161911,3664.0
1502837,1430791379144,458059,transaction,345529,13646.0
1503131,1430755319837,710338,transaction,77587,974.0
1503435,1430853772585,826101,transaction,421063,3861.0
1503535,1430866838786,126779,transaction,183756,13637.0
1503651,1430865899439,1035814,transaction,379437,16810.0
1503841,1430845420801,1180041,transaction,247948,4552.0
1503980,1430848189923,1116948,transaction,4289,6800.0
1504003,1430845017605,391939,transaction,19629,17233.0
1504071,1430845327884,989923,transaction,207802,11962.0
1504077,1430846654090,1386260,transaction,458012,13389.0
1504112,1430850680465,372748,transaction,222514,17071.0
1504148,1430850563294,280912,transaction,150547,16156.0
1504158,1430850541822,590670,transaction,348938,15704.0
1504173,1430849181798,1116948,transaction,180588,9693.0
1504204,1430850352897,868057,transaction,90083,11792.0
1504214,1430850332574,270876,transaction,466614,3966.0
1504240,1430850234064,1256029,transaction,113019,1152.0
1504255,1430848914977,1091556,transaction,72926,3550.0
1504325,1430851360323,1000593,transaction,3629,10024.0
1504418,1430850978664,169369,transaction,73311,10620.0
1504475,1430858318800,389532,transaction,346384,13263.0
1504520,1430858467434,1035814,transaction,428002,11980.0
1504564,1430861773560,379932,transaction,242905,8722.0
1504654,1430859463488,281359,transaction,246532,9659.0
1504912,1430872299668,370541,transaction,266468,6715.0
1504964,1430876387632,1013035,transaction,54427,2812.0
1505043,1430875712177,609642,transaction,438428,7818.0
1505492,1430831783141,906092,transaction,89977,14841.0
1505802,1430887358955,965057,transaction,4215,5021.0
1505835,1430888246344,1179141,transaction,77991,14383.0
1505974,1430844401072,391939,transaction,312717,11223.0
1505993,1430843888892,42192,transaction,231942,8992.0
1506234,1430870043969,170470,transaction,71443,14666.0
1506295,1430868248989,1352044,transaction,204157,17640.0
1506327,1430869060637,1014434,transaction,19883,6997.0
1506345,1430870374292,1116948,transaction,105530,634.0
1506377,1430870567581,1092370,transaction,139191,15047.0
1506450,1430867948944,503800,transaction,336759,372.0
1506949,1430879748980,1032156,transaction,10076,10960.0
1507483,1430864513171,309939,transaction,184632,130.0
1507496,1430864639427,419535,transaction,212108,5490.0
1507685,1430844995363,1161163,transaction,228941,15760.0
1507751,1430846573602,169369,transaction,146979,9485.0
1507912,1430847444127,36450,transaction,50411,2878.0
1508078,1430862654920,1030813,transaction,98095,3163.0
1508216,1430863011194,1017413,transaction,319146,2192.0
1508232,1430862033722,972040,transaction,194165,15537.0
1508309,1430873538986,98499,transaction,283971,16935.0
1508322,1430874011470,1116948,transaction,203780,10653.0
1508351,1430874903338,1116948,transaction,266024,8352.0
1508444,1430877120216,499686,transaction,113802,13138.0
1508527,1430849719818,968769,transaction,89087,1245.0
1508552,1430851360323,1000593,transaction,180514,10024.0
1508598,1430852586161,679422,transaction,198209,13655.0
1508624,1430851966365,346166,transaction,399531,13245.0
1508731,1430851222595,1274947,transaction,93729,13154.0
1508833,1430850352897,868057,transaction,154759,11792.0
1508897,1430820534230,554424,transaction,161453,9670.0
1509110,1430813126271,756459,transaction,386507,4843.0
1509125,1430838787200,379932,transaction,65540,12872.0
1509189,1430835097618,1175295,transaction,8300,16363.0
1509197,1430837624882,1225085,transaction,181550,7847.0
1509209,1430834567294,204180,transaction,72118,4447.0
1509245,1430831647601,952319,transaction,46156,10164.0
1509397,1430843442457,171560,transaction,382499,15643.0
1509405,1430844403866,1116948,transaction,174878,4296.0
1509487,1430843599225,637672,transaction,320130,1416.0
1509538,1430844392698,1271652,transaction,275423,1483.0
1509588,1430841211255,1049595,transaction,435557,562.0
1509589,1430841208451,379932,transaction,81453,13659.0
1509610,1430843271404,849322,transaction,147555,11707.0
1509624,1430839751195,377992,transaction,191461,8267.0
1509800,1430854609609,251942,transaction,369447,13448.0
1510029,1430870043969,170470,transaction,452077,14666.0
1510071,1430868662961,1185234,transaction,409804,8747.0
1510118,1430870200520,379932,transaction,79956,955.0
1510210,1430868050498,379932,transaction,320130,14782.0
1510436,1430889411275,1149756,transaction,220348,4964.0
1510470,1430886521845,746296,transaction,7369,8449.0
1510563,1430880563706,182143,transaction,325215,6811.0
1510754,1430880131052,1038651,transaction,94777,7051.0
1510791,1430857065236,1161163,transaction,253175,13045.0
1510811,1430853160113,379932,transaction,7943,14858.0
1510910,1430854805296,1224814,transaction,190732,2575.0
1510931,1430856358818,379932,transaction,367391,16945.0
1510940,1430856368256,249061,transaction,409876,11842.0
1511193,1430867175020,379932,transaction,399305,6520.0
1511461,1430846573602,169369,transaction,73311,9485.0
1511462,1430845223666,1180041,transaction,247948,1133.0
1511516,1430844853636,272853,transaction,336979,6825.0
1511566,1430845357908,1161163,transaction,192491,14660.0
1511585,1430848107715,1161163,transaction,366263,12877.0
1511588,1430846177054,389532,transaction,431616,2514.0
1511639,1430844725481,1175941,transaction,344071,13018.0
1511731,1430881103410,409939,transaction,465622,17623.0
1511800,1430880942589,1116948,transaction,35202,4756.0
1511867,1430878147279,640902,transaction,296968,14837.0
1512038,1430862033706,972040,transaction,200056,15537.0
